"roadID","lambdaLoop","loopNum"
"intersection_95","lamb3","l91"
"intersection_95","lamb4","l4"
"intersection_95","lamb4","l8"
"intersection_95","lamb4","l9"
"intersection_95","lamb4","l13"
"intersection_95","lamb4","l19"
"intersection_95","lamb4","l28"
"intersection_95","lamb4","l54"
"intersection_95","lamb4","l59"
"intersection_95","lamb4","l78"
"intersection_95","lamb4","l86"
"intersection_95","lamb4","l87"
"intersection_95","lamb4","l89"
"intersection_95","lamb5","l4"
"intersection_95","lamb5","l10"
"intersection_95","lamb5","l15"
"intersection_95","lamb5","l34"
"intersection_95","lamb5","l39"
"intersection_95","lamb5","l40"
"intersection_95","lamb5","l48"
"intersection_95","lamb5","l53"
"intersection_95","lamb5","l54"
"intersection_95","lamb5","l57"
"intersection_95","lamb5","l58"
"intersection_95","lamb5","l71"
"intersection_95","lamb5","l78"
"intersection_95","lamb5","l79"
"intersection_115","lamb2","l31"
"intersection_115","lamb2","l45"
"intersection_115","lamb2","l73"
"intersection_115","lamb3","l3"
"intersection_115","lamb3","l22"
"intersection_115","lamb3","l25"
"intersection_115","lamb3","l27"
"intersection_115","lamb3","l56"
"intersection_115","lamb3","l96"
"intersection_115","lamb4","l3"
"intersection_115","lamb4","l17"
"intersection_115","lamb4","l63"
"intersection_115","lamb4","l68"
"intersection_115","lamb5","l19"
"intersection_115","lamb5","l20"
"intersection_115","lamb5","l98"
"intersection_115","lamb5","l99"
"intersection_123","lamb1","l25"
"intersection_123","lamb1","l47"
"intersection_125","lamb2","l1"
"intersection_125","lamb2","l2"
"intersection_125","lamb2","l5"
"intersection_125","lamb2","l27"
"intersection_125","lamb2","l56"
"intersection_125","lamb2","l62"
"intersection_125","lamb2","l65"
"intersection_125","lamb2","l69"
"intersection_125","lamb2","l70"
"intersection_125","lamb2","l75"
"intersection_125","lamb4","l80"
"intersection_125","lamb5","l73"
"intersection_129","lamb1","l49"
"intersection_131","lamb1","l73"
"intersection_132","lamb1","l27"
"intersection_132","lamb1","l53"
"intersection_133","lamb1","l25"
"intersection_133","lamb1","l31"
"intersection_133","lamb1","l39"
"intersection_133","lamb1","l47"
"intersection_133","lamb1","l48"
"intersection_133","lamb1","l50"
"intersection_133","lamb1","l54"
"intersection_133","lamb1","l55"
"intersection_133","lamb1","l62"
"intersection_133","lamb1","l64"
"intersection_133","lamb1","l66"
"intersection_133","lamb1","l68"
"intersection_133","lamb1","l73"
"intersection_133","lamb1","l80"
"intersection_133","lamb1","l81"
"intersection_133","lamb1","l82"
"intersection_133","lamb1","l83"
"intersection_133","lamb1","l85"
"intersection_133","lamb1","l98"
"4843594","lamb1","l76"
"4843594","lamb2","l80"
"4843594","lamb3","l66"
"4843594","lamb3","l91"
"4843594","lamb4","l5"
"4843594","lamb4","l82"
"4843594","lamb4","l89"
"intersection_156","lamb1","l76"
"intersection_156","lamb2","l80"
"intersection_156","lamb3","l66"
"intersection_156","lamb3","l91"
"intersection_156","lamb4","l5"
"intersection_156","lamb4","l82"
"intersection_156","lamb4","l89"
"intersection_169","lamb1","l21"
"intersection_169","lamb1","l22"
"intersection_170","lamb1","l23"
"intersection_171","lamb1","l23"
"intersection_174","lamb1","l31"
"intersection_177","lamb1","l31"
"intersection_179","lamb1","l94"
"intersection_179","lamb1","l95"
"intersection_179","lamb1","l96"
"intersection_179","lamb1","l99"
"intersection_185","lamb1","l1"
"intersection_185","lamb1","l2"
"intersection_185","lamb1","l3"
"4841477","lamb1","l30"
"4841477","lamb1","l48"
"4841477","lamb2","l36"
"4841477","lamb2","l40"
"4841477","lamb2","l86"
"4841477","lamb3","l24"
"4841477","lamb3","l35"
"4841477","lamb3","l45"
"4841477","lamb4","l31"
"4841477","lamb4","l47"
"4841477","lamb4","l66"
"4841477","lamb4","l73"
"4841477","lamb4","l75"
"4841477","lamb4","l76"
"4841477","lamb5","l6"
"4841477","lamb5","l69"
"4841477","lamb5","l80"
"4841477","lamb5","l90"
"intersection_206","lamb1","l30"
"intersection_206","lamb1","l48"
"intersection_206","lamb2","l36"
"intersection_206","lamb2","l40"
"intersection_206","lamb2","l86"
"intersection_206","lamb3","l24"
"intersection_206","lamb3","l35"
"intersection_206","lamb3","l45"
"intersection_206","lamb4","l31"
"intersection_206","lamb4","l47"
"intersection_206","lamb4","l66"
"intersection_206","lamb4","l73"
"intersection_206","lamb4","l75"
"intersection_206","lamb4","l76"
"intersection_206","lamb5","l6"
"intersection_206","lamb5","l69"
"intersection_206","lamb5","l80"
"intersection_206","lamb5","l90"
"intersection_214","lamb3","l11"
"intersection_214","lamb3","l37"
"intersection_214","lamb4","l27"
"intersection_214","lamb4","l73"
"intersection_214","lamb5","l51"
"intersection_214","lamb5","l69"
"intersection_223","lamb5","l10"
"intersection_224","lamb1","l76"
"intersection_224","lamb2","l45"
"intersection_224","lamb5","l1"
"intersection_225","lamb3","l79"
"intersection_225","lamb4","l83"
"intersection_226","lamb2","l45"
"intersection_226","lamb3","l79"
"intersection_226","lamb4","l83"
"intersection_232","lamb1","l76"
"intersection_232","lamb5","l1"
"intersection_234","lamb2","l45"
"intersection_235","lamb1","l52"
"intersection_235","lamb1","l56"
"intersection_235","lamb1","l61"
"intersection_235","lamb1","l63"
"intersection_235","lamb1","l79"
"intersection_244","lamb1","l4"
"intersection_244","lamb1","l5"
"intersection_244","lamb1","l6"
"intersection_244","lamb1","l8"
"intersection_244","lamb1","l16"
"intersection_244","lamb1","l17"
"intersection_244","lamb1","l20"
"intersection_244","lamb1","l21"
"intersection_244","lamb1","l22"
"intersection_244","lamb1","l24"
"intersection_244","lamb1","l65"
"intersection_244","lamb1","l67"
"intersection_244","lamb1","l71"
"intersection_244","lamb1","l72"
"intersection_244","lamb1","l74"
"intersection_244","lamb2","l18"
"intersection_244","lamb2","l30"
"intersection_244","lamb2","l50"
"intersection_244","lamb2","l64"
"intersection_244","lamb3","l51"
"intersection_244","lamb4","l70"
"intersection_244","lamb4","l84"
"intersection_244","lamb5","l14"
"intersection_244","lamb5","l76"
"intersection_245","lamb1","l7"
"intersection_245","lamb1","l15"
"intersection_245","lamb1","l18"
"intersection_245","lamb1","l23"
"intersection_246","lamb1","l10"
"intersection_246","lamb1","l19"
"intersection_246","lamb1","l29"
"intersection_247","lamb1","l4"
"intersection_247","lamb1","l8"
"intersection_247","lamb1","l16"
"intersection_247","lamb1","l17"
"intersection_247","lamb1","l21"
"intersection_248","lamb1","l5"
"intersection_248","lamb1","l6"
"intersection_248","lamb1","l20"
"intersection_248","lamb1","l22"
"intersection_248","lamb1","l24"
"intersection_248","lamb4","l70"
"intersection_250","lamb3","l38"
"intersection_250","lamb4","l35"
"intersection_251","lamb1","l4"
"intersection_251","lamb1","l7"
"intersection_251","lamb1","l8"
"intersection_251","lamb1","l15"
"intersection_251","lamb1","l16"
"intersection_251","lamb1","l17"
"intersection_251","lamb1","l18"
"intersection_251","lamb1","l21"
"intersection_251","lamb1","l23"
"intersection_251","lamb3","l10"
"intersection_253","lamb3","l85"
"intersection_266","lamb2","l31"
"intersection_283","lamb1","l1"
"intersection_286","lamb1","l65"
"intersection_286","lamb1","l67"
"intersection_286","lamb1","l71"
"intersection_286","lamb1","l72"
"intersection_286","lamb1","l74"
"intersection_286","lamb2","l18"
"intersection_286","lamb2","l30"
"intersection_286","lamb2","l50"
"intersection_286","lamb2","l64"
"intersection_286","lamb3","l20"
"intersection_286","lamb3","l38"
"intersection_286","lamb3","l51"
"intersection_286","lamb3","l69"
"intersection_286","lamb3","l92"
"intersection_286","lamb4","l11"
"intersection_286","lamb4","l32"
"intersection_286","lamb4","l35"
"intersection_286","lamb4","l84"
"intersection_286","lamb5","l14"
"intersection_286","lamb5","l76"
"intersection_286","lamb5","l83"
"intersection_319","lamb1","l68"
"intersection_319","lamb1","l71"
"intersection_319","lamb1","l73"
"intersection_319","lamb1","l74"
"intersection_319","lamb1","l89"
"intersection_319","lamb1","l91"
"intersection_319","lamb1","l100"
"intersection_319","lamb2","l4"
"intersection_319","lamb2","l5"
"intersection_319","lamb2","l12"
"intersection_319","lamb2","l16"
"intersection_319","lamb2","l24"
"intersection_319","lamb2","l25"
"intersection_319","lamb2","l28"
"intersection_319","lamb2","l29"
"intersection_319","lamb2","l33"
"intersection_319","lamb2","l35"
"intersection_319","lamb2","l36"
"intersection_319","lamb2","l44"
"intersection_319","lamb2","l45"
"intersection_319","lamb2","l46"
"intersection_319","lamb2","l47"
"intersection_319","lamb2","l52"
"intersection_319","lamb2","l65"
"intersection_319","lamb2","l67"
"intersection_319","lamb2","l71"
"intersection_319","lamb2","l75"
"intersection_319","lamb2","l76"
"intersection_319","lamb2","l81"
"intersection_319","lamb2","l82"
"intersection_319","lamb2","l85"
"intersection_319","lamb2","l88"
"intersection_319","lamb2","l90"
"intersection_319","lamb2","l91"
"intersection_319","lamb2","l92"
"intersection_319","lamb2","l96"
"intersection_319","lamb2","l97"
"intersection_319","lamb2","l100"
"intersection_319","lamb3","l15"
"intersection_319","lamb3","l22"
"intersection_319","lamb3","l25"
"intersection_319","lamb3","l26"
"intersection_319","lamb3","l30"
"intersection_319","lamb3","l33"
"intersection_319","lamb3","l34"
"intersection_319","lamb3","l36"
"intersection_319","lamb3","l40"
"intersection_319","lamb3","l46"
"intersection_319","lamb3","l47"
"intersection_319","lamb3","l50"
"intersection_319","lamb3","l51"
"intersection_319","lamb3","l53"
"intersection_319","lamb3","l62"
"intersection_319","lamb3","l70"
"intersection_319","lamb3","l81"
"intersection_319","lamb3","l84"
"intersection_319","lamb3","l88"
"intersection_319","lamb3","l92"
"intersection_319","lamb3","l99"
"intersection_319","lamb3","l100"
"intersection_319","lamb4","l19"
"intersection_319","lamb4","l29"
"intersection_319","lamb4","l31"
"intersection_319","lamb4","l32"
"intersection_319","lamb4","l33"
"intersection_319","lamb4","l37"
"intersection_319","lamb4","l39"
"intersection_319","lamb4","l41"
"intersection_319","lamb4","l43"
"intersection_319","lamb4","l49"
"intersection_319","lamb4","l57"
"intersection_319","lamb4","l59"
"intersection_319","lamb4","l65"
"intersection_319","lamb4","l66"
"intersection_319","lamb4","l70"
"intersection_319","lamb4","l71"
"intersection_319","lamb4","l72"
"intersection_319","lamb4","l78"
"intersection_319","lamb4","l80"
"intersection_319","lamb4","l81"
"intersection_319","lamb5","l4"
"intersection_319","lamb5","l10"
"intersection_319","lamb5","l11"
"intersection_319","lamb5","l16"
"intersection_319","lamb5","l18"
"intersection_319","lamb5","l20"
"intersection_319","lamb5","l21"
"intersection_319","lamb5","l23"
"intersection_319","lamb5","l26"
"intersection_319","lamb5","l28"
"intersection_319","lamb5","l31"
"intersection_319","lamb5","l33"
"intersection_319","lamb5","l35"
"intersection_319","lamb5","l36"
"intersection_319","lamb5","l37"
"intersection_319","lamb5","l39"
"intersection_319","lamb5","l45"
"intersection_319","lamb5","l49"
"intersection_319","lamb5","l65"
"intersection_319","lamb5","l70"
"intersection_319","lamb5","l74"
"intersection_319","lamb5","l76"
"intersection_319","lamb5","l77"
"intersection_319","lamb5","l84"
"intersection_319","lamb5","l93"
"intersection_319","lamb5","l94"
"intersection_319","lamb5","l99"
"intersection_320","lamb1","l68"
"intersection_320","lamb1","l71"
"intersection_320","lamb1","l73"
"intersection_320","lamb1","l74"
"intersection_320","lamb1","l89"
"intersection_320","lamb1","l91"
"intersection_320","lamb1","l100"
"intersection_320","lamb2","l4"
"intersection_320","lamb2","l5"
"intersection_320","lamb2","l12"
"intersection_320","lamb2","l16"
"intersection_320","lamb2","l24"
"intersection_320","lamb2","l25"
"intersection_320","lamb2","l28"
"intersection_320","lamb2","l29"
"intersection_320","lamb2","l33"
"intersection_320","lamb2","l35"
"intersection_320","lamb2","l36"
"intersection_320","lamb2","l44"
"intersection_320","lamb2","l45"
"intersection_320","lamb2","l46"
"intersection_320","lamb2","l47"
"intersection_320","lamb2","l52"
"intersection_320","lamb2","l65"
"intersection_320","lamb2","l67"
"intersection_320","lamb2","l71"
"intersection_320","lamb2","l75"
"intersection_320","lamb2","l76"
"intersection_320","lamb2","l81"
"intersection_320","lamb2","l82"
"intersection_320","lamb2","l85"
"intersection_320","lamb2","l88"
"intersection_320","lamb2","l90"
"intersection_320","lamb2","l91"
"intersection_320","lamb2","l92"
"intersection_320","lamb2","l96"
"intersection_320","lamb2","l97"
"intersection_320","lamb2","l100"
"intersection_320","lamb3","l15"
"intersection_320","lamb3","l22"
"intersection_320","lamb3","l25"
"intersection_320","lamb3","l26"
"intersection_320","lamb3","l30"
"intersection_320","lamb3","l33"
"intersection_320","lamb3","l34"
"intersection_320","lamb3","l36"
"intersection_320","lamb3","l40"
"intersection_320","lamb3","l46"
"intersection_320","lamb3","l47"
"intersection_320","lamb3","l50"
"intersection_320","lamb3","l51"
"intersection_320","lamb3","l53"
"intersection_320","lamb3","l62"
"intersection_320","lamb3","l70"
"intersection_320","lamb3","l81"
"intersection_320","lamb3","l84"
"intersection_320","lamb3","l85"
"intersection_320","lamb3","l88"
"intersection_320","lamb3","l92"
"intersection_320","lamb3","l99"
"intersection_320","lamb3","l100"
"intersection_320","lamb4","l19"
"intersection_320","lamb4","l29"
"intersection_320","lamb4","l31"
"intersection_320","lamb4","l32"
"intersection_320","lamb4","l33"
"intersection_320","lamb4","l37"
"intersection_320","lamb4","l39"
"intersection_320","lamb4","l41"
"intersection_320","lamb4","l43"
"intersection_320","lamb4","l49"
"intersection_320","lamb4","l57"
"intersection_320","lamb4","l59"
"intersection_320","lamb4","l65"
"intersection_320","lamb4","l66"
"intersection_320","lamb4","l70"
"intersection_320","lamb4","l71"
"intersection_320","lamb4","l72"
"intersection_320","lamb4","l78"
"intersection_320","lamb4","l80"
"intersection_320","lamb4","l81"
"intersection_320","lamb5","l4"
"intersection_320","lamb5","l10"
"intersection_320","lamb5","l11"
"intersection_320","lamb5","l16"
"intersection_320","lamb5","l18"
"intersection_320","lamb5","l20"
"intersection_320","lamb5","l21"
"intersection_320","lamb5","l23"
"intersection_320","lamb5","l26"
"intersection_320","lamb5","l28"
"intersection_320","lamb5","l31"
"intersection_320","lamb5","l33"
"intersection_320","lamb5","l35"
"intersection_320","lamb5","l36"
"intersection_320","lamb5","l37"
"intersection_320","lamb5","l39"
"intersection_320","lamb5","l45"
"intersection_320","lamb5","l49"
"intersection_320","lamb5","l65"
"intersection_320","lamb5","l70"
"intersection_320","lamb5","l74"
"intersection_320","lamb5","l76"
"intersection_320","lamb5","l77"
"intersection_320","lamb5","l84"
"intersection_320","lamb5","l93"
"intersection_320","lamb5","l94"
"intersection_320","lamb5","l99"
"intersection_321","lamb1","l64"
"intersection_321","lamb1","l66"
"intersection_321","lamb1","l69"
"intersection_321","lamb2","l1"
"intersection_321","lamb2","l2"
"intersection_321","lamb2","l3"
"intersection_321","lamb2","l22"
"intersection_321","lamb2","l27"
"intersection_321","lamb2","l30"
"intersection_321","lamb2","l37"
"intersection_321","lamb2","l39"
"intersection_321","lamb2","l40"
"intersection_321","lamb2","l42"
"intersection_321","lamb2","l43"
"intersection_321","lamb2","l51"
"intersection_321","lamb2","l56"
"intersection_321","lamb2","l59"
"intersection_321","lamb2","l62"
"intersection_321","lamb2","l63"
"intersection_321","lamb2","l86"
"intersection_321","lamb2","l89"
"intersection_321","lamb3","l2"
"intersection_321","lamb3","l4"
"intersection_321","lamb3","l7"
"intersection_321","lamb3","l10"
"intersection_321","lamb3","l12"
"intersection_321","lamb3","l14"
"intersection_321","lamb3","l16"
"intersection_321","lamb3","l23"
"intersection_321","lamb3","l24"
"intersection_321","lamb3","l35"
"intersection_321","lamb3","l39"
"intersection_321","lamb3","l43"
"intersection_321","lamb3","l58"
"intersection_321","lamb3","l60"
"intersection_321","lamb3","l63"
"intersection_321","lamb3","l65"
"intersection_321","lamb3","l69"
"intersection_321","lamb3","l75"
"intersection_321","lamb3","l76"
"intersection_321","lamb3","l78"
"intersection_321","lamb3","l79"
"intersection_321","lamb3","l90"
"intersection_321","lamb3","l93"
"intersection_321","lamb3","l96"
"intersection_321","lamb3","l97"
"intersection_321","lamb4","l4"
"intersection_321","lamb4","l7"
"intersection_321","lamb4","l10"
"intersection_321","lamb4","l11"
"intersection_321","lamb4","l12"
"intersection_321","lamb4","l15"
"intersection_321","lamb4","l18"
"intersection_321","lamb4","l20"
"intersection_321","lamb4","l21"
"intersection_321","lamb4","l23"
"intersection_321","lamb4","l40"
"intersection_321","lamb4","l42"
"intersection_321","lamb4","l44"
"intersection_321","lamb4","l47"
"intersection_321","lamb4","l60"
"intersection_321","lamb4","l62"
"intersection_321","lamb4","l64"
"intersection_321","lamb4","l68"
"intersection_321","lamb4","l76"
"intersection_321","lamb4","l77"
"intersection_321","lamb4","l85"
"intersection_321","lamb4","l91"
"intersection_321","lamb4","l92"
"intersection_321","lamb4","l97"
"intersection_321","lamb4","l100"
